timestamp,node_id,location,elevation,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,horizon
2026-05-15 10:02:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,397.12372,143.94112,19.898048,90.441154,-73.79594,10.409697,True,1h
2026-05-15 10:02:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,397.10202,143.93263,19.89778,90.44195,-73.79631,10.409645,True,1h
2026-05-15 10:02:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,397.0803,143.92416,19.897509,90.44273,-73.796684,10.409592,True,1h
2026-05-15 10:02:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,397.05856,143.91568,19.89724,90.44352,-73.797066,10.40954,True,1h
2026-05-15 10:02:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,397.03683,143.9072,19.89697,90.44431,-73.79744,10.409487,True,1h
2026-05-15 10:03:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,397.01514,143.89873,19.8967,90.44511,-73.797806,10.409435,True,1h
2026-05-15 10:03:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.99344,143.89026,19.89643,90.445885,-73.79819,10.409384,True,1h
2026-05-15 10:03:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.97174,143.88177,19.89616,90.44668,-73.79856,10.409331,True,1h
2026-05-15 10:03:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.95004,143.8733,19.89589,90.44747,-73.798935,10.409279,True,1h
2026-05-15 10:03:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.92838,143.86484,19.895618,90.448265,-73.79932,10.409226,True,1h
2026-05-15 10:03:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.9067,143.85637,19.89535,90.44904,-73.79968,10.409174,True,1h
2026-05-15 10:03:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.885,143.8479,19.895079,90.44984,-73.80006,10.4091215,True,1h
2026-05-15 10:03:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.86334,143.83943,19.89481,90.45063,-73.80044,10.40907,True,1h
2026-05-15 10:03:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.8417,143.83098,19.894539,90.451416,-73.80081,10.409018,True,1h
2026-05-15 10:03:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.82004,143.82253,19.894268,90.4522,-73.801186,10.408965,True,1h
2026-05-15 10:03:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.7984,143.81406,19.893997,90.452995,-73.80156,10.408913,True,1h
2026-05-15 10:03:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.77676,143.8056,19.893726,90.45378,-73.80193,10.408861,True,1h
2026-05-15 10:03:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.7551,143.79715,19.893457,90.454575,-73.80231,10.408809,True,1h
2026-05-15 10:03:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.73346,143.78868,19.893185,90.45536,-73.80268,10.408757,True,1h
2026-05-15 10:03:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.71182,143.78023,19.892916,90.456154,-73.80305,10.408705,True,1h
2026-05-15 10:04:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.69025,143.77177,19.892645,90.45695,-73.80343,10.408653,True,1h
2026-05-15 10:04:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.66858,143.76334,19.892374,90.45773,-73.8038,10.408601,True,1h
2026-05-15 10:04:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.64694,143.75488,19.892103,90.45852,-73.80418,10.408549,True,1h
2026-05-15 10:04:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.62537,143.74643,19.89183,90.45931,-73.80455,10.408497,True,1h
2026-05-15 10:04:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.60373,143.73798,19.891562,90.460106,-73.80492,10.408445,True,1h
2026-05-15 10:04:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.58215,143.72954,19.891289,90.46089,-73.8053,10.408393,True,1h
2026-05-15 10:04:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.56055,143.72108,19.89102,90.46168,-73.805664,10.408341,True,1h
2026-05-15 10:04:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.53897,143.71266,19.890747,90.46247,-73.80604,10.40829,True,1h
2026-05-15 10:04:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.5174,143.70422,19.890476,90.463264,-73.80641,10.408238,True,1h
2026-05-15 10:04:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.4958,143.69577,19.890205,90.46405,-73.806786,10.408186,True,1h
2026-05-15 10:04:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.47424,143.68735,19.889935,90.464836,-73.80716,10.408134,True,1h
2026-05-15 10:04:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.45267,143.67891,19.889662,90.46563,-73.80753,10.408083,True,1h
2026-05-15 10:04:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.43106,143.67047,19.88939,90.46642,-73.80791,10.408031,True,1h
2026-05-15 10:04:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.40952,143.66203,19.889118,90.46722,-73.80828,10.407979,True,1h
2026-05-15 10:04:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.38797,143.65361,19.88885,90.467995,-73.80865,10.4079275,True,1h
2026-05-15 10:05:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.3664,143.64517,19.888577,90.46879,-73.80903,10.407876,True,1h
2026-05-15 10:05:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.34488,143.63675,19.888306,90.46958,-73.809395,10.4078245,True,1h
2026-05-15 10:05:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.32327,143.62831,19.888033,90.470375,-73.80977,10.407773,True,1h
2026-05-15 10:05:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.3018,143.61989,19.887762,90.47117,-73.81014,10.4077215,True,1h
2026-05-15 10:05:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.28027,143.61147,19.887491,90.47195,-73.81052,10.40767,True,1h
2026-05-15 10:05:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.2587,143.60304,19.887218,90.47274,-73.81089,10.4076185,True,1h
2026-05-15 10:05:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.2372,143.59464,19.886946,90.47353,-73.81126,10.407567,True,1h
2026-05-15 10:05:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.21573,143.58621,19.886675,90.47433,-73.81163,10.407516,True,1h
2026-05-15 10:05:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.19418,143.57779,19.886402,90.47511,-73.812004,10.407464,True,1h
2026-05-15 10:05:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.1727,143.56938,19.88613,90.47591,-73.81238,10.407413,True,1h
2026-05-15 10:05:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.15118,143.56097,19.885859,90.4767,-73.812744,10.407361,True,1h
2026-05-15 10:05:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.1297,143.55255,19.885586,90.477486,-73.81312,10.40731,True,1h
2026-05-15 10:05:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.10822,143.54414,19.885313,90.47828,-73.81349,10.407258,True,1h
2026-05-15 10:05:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.08673,143.53574,19.885042,90.479065,-73.813866,10.4072075,True,1h
2026-05-15 10:05:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.06525,143.52733,19.88477,90.47986,-73.81423,10.407156,True,1h
2026-05-15 10:06:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.04376,143.5189,19.884497,90.48065,-73.814606,10.4071045,True,1h
2026-05-15 10:06:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.0223,143.51051,19.884224,90.48144,-73.81497,10.407054,True,1h
2026-05-15 10:06:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,396.00085,143.5021,19.883953,90.48223,-73.815346,10.407002,True,1h
2026-05-15 10:06:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.9794,143.4937,19.88368,90.483025,-73.81572,10.406952,True,1h
2026-05-15 10:06:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.95795,143.4853,19.883408,90.48382,-73.81609,10.406899,True,1h
2026-05-15 10:06:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.93652,143.47691,19.883135,90.484604,-73.81646,10.406849,True,1h
2026-05-15 10:06:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.91507,143.4685,19.882862,90.4854,-73.81683,10.406797,True,1h
2026-05-15 10:06:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.89362,143.46011,19.88259,90.48618,-73.8172,10.406747,True,1h
2026-05-15 10:06:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.87216,143.45172,19.882317,90.486984,-73.81757,10.406695,True,1h
2026-05-15 10:06:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.85077,143.44333,19.882044,90.48778,-73.81795,10.406645,True,1h
2026-05-15 10:06:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.82935,143.43494,19.881771,90.48856,-73.81832,10.406594,True,1h
2026-05-15 10:06:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.80792,143.42654,19.881498,90.48936,-73.81869,10.406543,True,1h
2026-05-15 10:06:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.78647,143.41815,19.881226,90.49015,-73.81906,10.406491,True,1h
2026-05-15 10:06:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.76508,143.40977,19.88095,90.49094,-73.81943,10.406441,True,1h
2026-05-15 10:06:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.74368,143.40138,19.880678,90.49173,-73.8198,10.406389,True,1h
2026-05-15 10:07:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.7223,143.39299,19.880405,90.49252,-73.82017,10.406339,True,1h
2026-05-15 10:07:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.7009,143.38463,19.880133,90.49331,-73.82054,10.406288,True,1h
2026-05-15 10:07:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.6795,143.37624,19.87986,90.4941,-73.82091,10.406238,True,1h
2026-05-15 10:07:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.6581,143.36786,19.879587,90.49489,-73.82128,10.406187,True,1h
2026-05-15 10:07:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.63675,143.35948,19.879313,90.49568,-73.82165,10.406135,True,1h
2026-05-15 10:07:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.6154,143.3511,19.879038,90.496475,-73.82202,10.406084,True,1h
2026-05-15 10:07:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.59402,143.34273,19.878767,90.49728,-73.82239,10.4060335,True,1h
2026-05-15 10:07:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.57263,143.33437,19.878492,90.49806,-73.82276,10.405984,True,1h
2026-05-15 10:07:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.5513,143.32597,19.878218,90.498856,-73.82313,10.405933,True,1h
2026-05-15 10:07:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.52994,143.31761,19.877945,90.49965,-73.8235,10.405882,True,1h
2026-05-15 10:07:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.50858,143.30925,19.877672,90.50044,-73.823875,10.40583,True,1h
2026-05-15 10:07:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.48724,143.30087,19.877396,90.501236,-73.82424,10.405781,True,1h
2026-05-15 10:07:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.4659,143.29251,19.877123,90.50202,-73.824615,10.40573,True,1h
2026-05-15 10:07:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.44458,143.28415,19.87685,90.502815,-73.82498,10.40568,True,1h
2026-05-15 10:07:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.42328,143.27579,19.876577,90.50361,-73.82535,10.405629,True,1h
2026-05-15 10:08:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.40195,143.26743,19.8763,90.5044,-73.825714,10.405578,True,1h
2026-05-15 10:08:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.3806,143.25906,19.876028,90.505196,-73.82609,10.405528,True,1h
2026-05-15 10:08:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.35928,143.2507,19.875753,90.50598,-73.82646,10.405478,True,1h
2026-05-15 10:08:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.338,143.24236,19.87548,90.506775,-73.82683,10.405427,True,1h
2026-05-15 10:08:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.31668,143.234,19.875206,90.50757,-73.8272,10.405376,True,1h
2026-05-15 10:08:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.2954,143.22563,19.874931,90.50836,-73.82756,10.405326,True,1h
2026-05-15 10:08:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.2741,143.21729,19.874657,90.509155,-73.827934,10.405275,True,1h
2026-05-15 10:08:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.2528,143.20894,19.874384,90.50995,-73.8283,10.405226,True,1h
2026-05-15 10:08:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.23154,143.20058,19.87411,90.51074,-73.828674,10.405175,True,1h
2026-05-15 10:08:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.21027,143.19223,19.873835,90.511536,-73.82904,10.405125,True,1h
2026-05-15 10:08:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.189,143.18388,19.873558,90.51233,-73.82941,10.405074,True,1h
2026-05-15 10:08:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.16776,143.17555,19.873285,90.513115,-73.82978,10.405025,True,1h
2026-05-15 10:08:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.14648,143.16719,19.87301,90.513916,-73.83015,10.404974,True,1h
2026-05-15 10:08:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.1252,143.15884,19.872736,90.51471,-73.83051,10.404923,True,1h
2026-05-15 10:08:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.10397,143.15051,19.872461,90.5155,-73.83089,10.404873,True,1h
2026-05-15 10:09:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.0827,143.14217,19.872185,90.5163,-73.831245,10.404823,True,1h
2026-05-15 10:09:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.0615,143.13383,19.87191,90.51708,-73.83163,10.404773,True,1h
2026-05-15 10:09:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.04022,143.1255,19.871637,90.517876,-73.831985,10.404722,True,1h
2026-05-15 10:09:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,395.019,143.11716,19.871363,90.51867,-73.83236,10.404673,True,1h
2026-05-15 10:09:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.9978,143.10883,19.871088,90.51947,-73.832726,10.404623,True,1h
2026-05-15 10:09:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.97656,143.1005,19.870813,90.520256,-73.83309,10.4045725,True,1h
2026-05-15 10:09:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.95535,143.09216,19.870537,90.52105,-73.83346,10.404522,True,1h
2026-05-15 10:09:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.9341,143.08383,19.87026,90.52184,-73.83383,10.404472,True,1h
2026-05-15 10:09:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.91293,143.07552,19.869986,90.52264,-73.8342,10.404423,True,1h
2026-05-15 10:09:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.89172,143.06718,19.86971,90.52344,-73.834564,10.404372,True,1h
2026-05-15 10:09:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.8705,143.05885,19.869436,90.52422,-73.83493,10.404323,True,1h
2026-05-15 10:09:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.84933,143.05052,19.86916,90.52502,-73.8353,10.404273,True,1h
2026-05-15 10:09:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.82812,143.0422,19.868885,90.52581,-73.83567,10.4042225,True,1h
2026-05-15 10:09:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.80695,143.03389,19.86861,90.52661,-73.83603,10.404173,True,1h
2026-05-15 10:09:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.7858,143.02557,19.868334,90.527405,-73.8364,10.404123,True,1h
2026-05-15 10:10:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.76465,143.01724,19.86806,90.5282,-73.83677,10.404073,True,1h
2026-05-15 10:10:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.74347,143.00893,19.867783,90.528984,-73.837135,10.404023,True,1h
2026-05-15 10:10:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.7223,143.00061,19.867508,90.529785,-73.8375,10.403974,True,1h
2026-05-15 10:10:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.70114,142.99231,19.867231,90.53058,-73.837875,10.403924,True,1h
2026-05-15 10:10:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.67996,142.984,19.866955,90.531364,-73.838234,10.403873,True,1h
2026-05-15 10:10:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.6588,142.97568,19.86668,90.532166,-73.8386,10.403825,True,1h
2026-05-15 10:10:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.6377,142.96738,19.866404,90.53296,-73.838974,10.403774,True,1h
2026-05-15 10:10:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.61655,142.95906,19.866127,90.53375,-73.83933,10.403725,True,1h
2026-05-15 10:10:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.5954,142.95076,19.865852,90.53455,-73.83971,10.403675,True,1h
2026-05-15 10:10:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.5743,142.94244,19.865576,90.53535,-73.84007,10.4036255,True,1h
2026-05-15 10:10:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.55316,142.93414,19.8653,90.53614,-73.84044,10.403576,True,1h
2026-05-15 10:10:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.53204,142.92584,19.865023,90.536934,-73.8408,10.403526,True,1h
2026-05-15 10:10:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.511,142.91754,19.864748,90.53773,-73.84117,10.403477,True,1h
2026-05-15 10:10:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.48984,142.90924,19.864471,90.53852,-73.84154,10.403427,True,1h
2026-05-15 10:10:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.46875,142.90096,19.864195,90.53932,-73.8419,10.4033785,True,1h
2026-05-15 10:11:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.44766,142.89265,19.863918,90.54011,-73.84227,10.403328,True,1h
2026-05-15 10:11:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.42654,142.88435,19.863642,90.54091,-73.842636,10.403279,True,1h
2026-05-15 10:11:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.40546,142.87607,19.863365,90.5417,-73.843,10.40323,True,1h
2026-05-15 10:11:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.3844,142.86777,19.86309,90.542496,-73.84337,10.40318,True,1h
2026-05-15 10:11:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.3633,142.85948,19.862812,90.5433,-73.843735,10.403131,True,1h
2026-05-15 10:11:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.34225,142.8512,19.862535,90.54408,-73.8441,10.403081,True,1h
2026-05-15 10:11:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.3212,142.84291,19.862259,90.54488,-73.84447,10.403032,True,1h
2026-05-15 10:11:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.3001,142.83461,19.861982,90.54568,-73.84483,10.402983,True,1h
2026-05-15 10:11:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.27905,142.82634,19.861706,90.54648,-73.8452,10.402933,True,1h
2026-05-15 10:11:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.25797,142.81805,19.86143,90.54727,-73.84556,10.4028845,True,1h
2026-05-15 10:11:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.23694,142.80977,19.861153,90.54806,-73.845924,10.402835,True,1h
2026-05-15 10:11:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.21594,142.80148,19.860876,90.54886,-73.84629,10.402785,True,1h
2026-05-15 10:11:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.1949,142.7932,19.860598,90.54965,-73.84666,10.402737,True,1h
2026-05-15 10:11:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.17386,142.78491,19.860321,90.55045,-73.847015,10.402687,True,1h
2026-05-15 10:11:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.1528,142.77664,19.860044,90.55125,-73.84739,10.402638,True,1h
2026-05-15 10:12:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,394.1318,142.76837,19.859768,90.55204,-73.847755,10.402589,True,1h
