timestamp,node_id,location,elevation,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,hour_sin,hour_cos,hour,elevation_m,Wind_kph,hazard_level_niosh,meteo_modifier,is_night,is_high_humidity,is_low_wind,is_temp_inversion,is_high_altitude,node_modifier,SO2_normalized,H2S_normalized,CHI,CHI_class,SO2_H2S_ratio,SO2_rolling_mean_10min,SO2_rolling_std_10min,SO2_rolling_max_10min,H2S_rolling_mean_10min,H2S_rolling_std_10min,H2S_rolling_max_10min,SO2_rate_of_change,H2S_rate_of_change,SO2_cumulative_4hour,H2S_cumulative_4hour,dispersion_index,day_night
2026-05-14 11:00:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.34511307,0.13691537,20.317762,98.913925,-76.95448,9.700393,True,0.2574138896785749,-0.9663012415393796,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.34511307,0.27383074,0.289217064,Normal,2.502353943581488,0.3868432816666667,0.02944571756449309,0.41509695,0.14424454166666667,0.008195406800693708,0.15492041,-0.019443569999999966,-0.01800504,2.3210596900000002,0.86546725,0.05430374999999987,Day
2026-05-14 11:00:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.018464952,0.01669306,22.210245,80.25246,-72.651985,12.752311,True,0.2572733441378145,-0.9663386706513124,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.018464952,0.03338612,0.021094807199999996,Normal,1.0436268231724755,0.0198991715,0.001883245387617105,0.022511225,0.016316450166666666,0.0016613431588112567,0.01892221,-0.0006626020000000017,0.0008280079999999981,0.119395029,0.097898701,0.9873769999999998,Day
2026-05-14 11:00:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.3769946,0.14480692,18.251657,89.543465,-80.021706,10.386704,True,0.2571327931546965,-0.9663760793213292,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.3769946,0.28961384,0.313080912,Moderate,2.585574127757448,0.38543632714285714,0.027136664305530578,0.41509695,0.14432488142857142,0.007484367610701274,0.15492041,0.03188152999999999,0.007891549999999997,2.69805429,1.01027417,0.52282675,Day
2026-05-14 11:00:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.019069164,0.016909624,20.856987,86.8196,-59.548813,11.06361,True,0.2569922367321947,-0.9664134675486388,11,2192.38,5.0,Normal,0.6400000000000001,0,1,0,0,1,1.0,0.019069164,0.033819248,0.0215872728,Normal,1.0647439611239184,0.019780599000000003,0.0017475488708315618,0.022511225,0.016401189285714286,0.0015330740156690313,0.01892221,0.0006042119999999998,0.00021656400000000242,0.138464193,0.114808325,0.6590200000000002,Day
2026-05-14 11:00:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.3963817,0.13895644,19.353273,84.48559,-74.83148,9.357231,True,0.2568516748732819,-0.9664508353324496,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.3963817,0.27791288,0.32120288399999997,Moderate,2.83217906943046,0.38680449875,0.025419950928342788,0.41509695,0.14365382625,0.007184429534398754,0.15492041,0.01938709999999999,-0.005850480000000019,3.09443599,1.14923061,0.7757205,Day
2026-05-14 11:00:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.021614462,0.0171665269999999,21.205925,80.27245,-79.04247,11.030541,True,0.2567111075809319,-0.966488182671972,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.021614462,0.0343330539999998,0.02326859339999994,Normal,1.189796046321904,0.020009831875000002,0.001742995539318564,0.022511225,0.016496856499999987,0.0014449132309545124,0.01892221,0.0025452980000000014,0.0002569029999998987,0.16007865500000001,0.1319748519999999,0.9863774999999997,Day
2026-05-14 11:00:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.3584522,0.1335183,18.369225,78.48415,-73.790886,10.727844,True,0.2565705348581189,-0.9665255095664153,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.3584522,0.2670366,0.2951823,Normal,2.664709559963217,0.3836542433333333,0.025587480332412087,0.41509695,0.14252765666666667,0.0075218578583834605,0.15492041,-0.037929500000000005,-0.00543813999999998,3.45288819,1.28274891,1.0757925000000002,Day
2026-05-14 11:00:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.018368755,0.016091934,22.138771,70.57764,-71.91744,11.487324,True,0.256429956707816,-0.96656281601499,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.018368755,0.032183868,0.0206764134,Normal,1.0747031318983564,0.01982749,0.001719743092217701,0.022511225,0.0164518651111111,0.0013583153131844394,0.01892221,-0.0032457070000000005,-0.0010745929999999015,0.17844741,0.1480667859999999,1.4711180000000001,Day
2026-05-14 11:00:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.401311,0.13350993,20.22854,76.72755,-71.05906,10.057288,True,0.256289373132997,-0.9666001020169072,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.401311,0.26701986,0.32089255799999994,Moderate,2.9835046379103756,0.385419919,0.024761839252455224,0.41509695,0.141625884,0.007643546442333925,0.15492041,0.042858799999999975,-8.370000000007538e-06,3.85419919,1.41625884,1.1636225000000007,Day
2026-05-14 11:00:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.017625757,0.015087098,20.025684,76.92815,-64.216515,11.754858,True,0.2561487841366354,-0.966637367571378,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.017625757,0.030174196,0.019627712999999998,Normal,1.095645529106617,0.0196073167,0.0017645583586207156,0.022511225,0.01631538839999999,0.001351398216706773,0.01892221,-0.0007429980000000017,-0.0010048359999999985,0.196073167,0.16315388399999992,1.1535924999999998,Day
2026-05-14 11:00:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.46895703,0.12411558,19.041119,86.094376,-79.304016,9.47526,True,0.2560081897217056,-0.966674612677614,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.46895703,0.24823116,0.355843566,Moderate,3.748190513123945,0.39301420181818175,0.03444180978978653,0.46895703,0.14003403818181817,0.008969678154315038,0.15492041,0.06764603000000002,-0.009394349999999996,4.3231562199999995,1.54037442,0.6952812000000003,Day
2026-05-14 11:00:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.017271624,0.014596287,20.894463,86.14794,-74.950455,11.113598,True,0.2558675898911823,-0.9667118373348274,11,2192.38,5.0,Normal,0.6400000000000001,0,1,0,0,1,1.0,0.017271624,0.029192574,0.0191207466,Normal,1.1074189645266208,0.019394981000000002,0.001816108621564195,0.022511225,0.016159106454545446,0.0013828643958581227,0.01892221,-0.00035413299999999953,-0.0004908110000000007,0.213344791,0.1777501709999999,0.692603,Day
2026-05-14 11:00:44,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.4013024,0.15829546,21.368305,91.91282,-62.598236,10.806128,True,0.2557269846480391,-0.9667490415422306,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.4013024,0.31659092,0.33575871599999996,Moderate,2.519233128175781,0.393704885,0.032926022212291836,0.46895703,0.14155582333333333,0.010046441378884849,0.15829546,-0.06765463,0.034179879999999996,4.72445862,1.69866988,0.40435900000000025,Day
2026-05-14 11:00:46,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.018494984,0.01643963,23.147963,77.75364,-74.77502,12.729765,True,0.2555863739952505,-0.9667862252990368,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.018494984,0.03287926,0.0209607684,Normal,1.0605147012866671,0.01931998125,0.0017509737629311571,0.022511225,0.01618248341666666,0.0013209939455018744,0.01892221,0.0012233599999999997,0.0018433430000000008,0.231839775,0.1941898009999999,1.112318,Day
2026-05-14 11:00:48,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.38024377,0.15066615,19.785734,72.20748,-70.12026,9.30242,True,0.2554457579357905,-0.9668233886044594,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.38024377,0.3013323,0.31854595199999997,Moderate,2.507110320925269,0.3926694146153846,0.031744573495697016,0.46895703,0.14225661769230769,0.009945075894674502,0.15829546,-0.021058630000000023,-0.00762931,5.10470239,1.84933603,1.3896259999999998,Day
2026-05-14 11:00:50,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.016543613,0.015421062,21.566067,79.490555,-75.74049,10.679411,True,0.2553051364726342,-0.966860531457712,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.016543613,0.030842124,0.019178804999999997,Normal,1.007463037408908,0.01910641446153846,0.0018448188915644096,0.022511225,0.01612391253846153,0.0012822649393839209,0.01892221,-0.0019513710000000004,-0.001018568000000001,0.24838338799999998,0.2096108629999999,1.0254722500000002,Day
2026-05-14 11:00:52,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.40468472,0.14429169,21.54957,73.83072,-68.951225,9.698077,True,0.2551645096087567,-0.9668976538580092,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.40468472,0.28858338,0.329385846,Moderate,2.7853259880176218,0.3935276507142857,0.030667786847677663,0.46895703,0.14240198,0.009570387465432508,0.15829546,0.024440950000000017,-0.0063744599999999985,5.50938711,1.99362772,1.3084640000000003,Day
2026-05-14 11:00:54,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.014947349,0.016102346,21.86077,79.47,-69.503525,12.189863,True,0.2550238773471323,-0.9669347558045656,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.014947349,0.032204692,0.018629817,Normal,0.8739940707549713,0.018809338357142855,0.002092156551360291,0.022511225,0.016122372071428564,0.00123197378813021,0.01892221,-0.0015962639999999983,0.0006812840000000008,0.263330737,0.22571320899999991,1.0265000000000002,Day
2026-05-14 11:00:56,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.37626636,0.12313949,18.9652,81.550026,-80.11487,10.176771,True,0.254883239690736,-0.966971837296596,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.37626636,0.24627898,0.29964351,Normal,3.0309965024022576,0.39237689800000003,0.029886403539941552,0.46895703,0.14111781399999998,0.01047789304531675,0.15829546,-0.028418359999999976,-0.021152199999999996,5.88565347,2.11676721,0.9224987000000001,Day
2026-05-14 11:00:58,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.015203389,0.015998154,22.734463,75.18684,-79.55755,11.497093,True,0.2547425966425425,-0.9670088983333168,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.015203389,0.031996308,0.0187209258,Normal,0.8944141228512225,0.018568941733333334,0.0022206588497141206,0.022511225,0.01611409086666666,0.0011875928187575638,0.01892221,0.00025603999999999905,-0.00010419199999999948,0.278534126,0.2417113629999999,1.240658,Day
2026-05-14 11:01:00,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.37078467,0.14000742,19.277424,98.75161,-63.482098,10.904175,True,0.2546019482055273,-0.9670459389139432,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.37078467,0.28001484,0.306475254,Moderate,2.6295401334199293,0.39102738375,0.029373281421909005,0.46895703,0.141048414375,0.010126412037424357,0.15829546,-0.005481690000000039,0.01686792999999999,6.25643814,2.25677463,0.06241949999999996,Day
2026-05-14 11:01:02,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.015214287,0.017309332,24.335712,74.026764,-68.02599,11.300891,True,0.254461294382666,-0.967082959037692,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.015214287,0.034618664,0.0195141714,Normal,0.8309580600755941,0.0183592758125,0.0023034598872352066,0.022511225,0.016188793437499994,0.0011855965481756352,0.01892221,1.0898000000000505e-05,0.0013111779999999996,0.293748413,0.2590206949999999,1.2986618,Day
2026-05-14 11:01:04,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.39721204,0.14956252,19.357016,82.33887,-68.639084,10.601393,True,0.2543206351769337,-0.96711995870378,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.39721204,0.29912504,0.32806473599999997,Moderate,2.638186714728207,0.39139118705882353,0.02848008613145656,0.46895703,0.14154924411764708,0.010019946321400665,0.15829546,0.026427370000000006,0.00955510000000001,6.65365018,2.40633715,0.8830565000000001,Day
2026-05-14 11:01:06,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.01711692,0.0167019139999999,22.11527,73.22533,-69.8355,12.130305,True,0.254179970591306,-0.9671569379114244,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.01711692,0.0334038279999998,0.02029130039999994,Normal,0.9669530650753413,0.01828619605882353,0.0022505772688582166,0.022511225,0.01621897699999999,0.0011546750768826075,0.01892221,0.0019026330000000008,-0.0006074180000000991,0.310865333,0.2757226089999998,1.3387335,Day
2026-05-14 11:01:08,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.3998255,0.13411102,20.842098,84.573425,-70.71002,8.709461,True,0.2540393006287578,-0.9671938966598432,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.3998255,0.26822204,0.32036191199999997,Moderate,2.959236781722172,0.39185976,0.027701168419667143,0.46895703,0.14113600944444443,0.009877611745320217,0.15829546,0.002613460000000012,-0.015451500000000007,7.05347568,2.54044817,0.7713287499999999,Day
2026-05-14 11:01:10,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.016856417,0.0182880949999999,23.392136,82.60556,-59.915993,12.418449,True,0.2538986252922655,-0.9672308349482546,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.016856417,0.0365761899999998,0.021086707199999936,Normal,0.8739285554120345,0.018206763888888887,0.002209235513149046,0.022511225,0.016333927999999984,0.0012217584878672734,0.01892221,-0.0002605030000000022,0.001586180999999999,0.32772175,0.2940107039999997,0.869722,Day
2026-05-14 11:01:12,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.4299882,0.15498276,18.136532,91.52868,-78.86643,9.174869,True,0.2537579445848053,-0.9672677527758768,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.4299882,0.30996552,0.35098257599999994,Moderate,2.756639259364304,0.39386652,0.02830615730958568,0.46895703,0.1418647857894737,0.010111280694625907,0.15829546,0.030162699999999987,0.02087174,7.48346388,2.69543093,0.4235660000000002,Day
2026-05-14 11:01:14,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.0170727559999999,0.016083687,24.189028,85.78209,-68.92095,11.809545,True,0.2536172585093527,-0.9673046501419292,11,2192.38,5.0,Normal,0.6400000000000001,0,1,0,0,1,1.0,0.0170727559999999,0.032167374,0.019893865799999938,Normal,0.9993601498318191,0.018147079263157888,0.0021626958157861414,0.022511225,0.016320757421052615,0.0011887229231574991,0.01892221,0.00021633899999990228,-0.002204407999999901,0.3447945059999999,0.3100943909999997,0.7108955,Day
2026-05-14 11:01:16,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.36417386,0.13621852,18.175243,90.84393,-76.250404,10.338715,True,0.2534765670688839,-0.9673415270456313,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.36417386,0.27243704,0.300235428,Moderate,2.6539701783695087,0.392381887,0.028339915225156432,0.46895703,0.1415824725,0.00992225105146157,0.15829546,-0.06581433999999997,-0.018764239999999988,7.84763774,2.83164945,0.45780350000000025,Day
2026-05-14 11:01:18,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.015135074,0.0185011429999999,18.319231,85.60476,-79.07843,10.972056,True,0.2533358702663744,-0.9673783834862028,11,2192.38,5.0,Normal,0.6400000000000001,0,1,0,0,1,1.0,0.015135074,0.0370022859999998,0.020181730199999942,Normal,0.7761121489135318,0.017996478999999996,0.002210133651223813,0.022511225,0.016429776699999978,0.0012555455219054384,0.01892221,-0.0019376819999999007,0.0024174559999999012,0.3599295799999999,0.3285955339999996,0.7197619999999999,Day
2026-05-14 11:01:20,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.38797137,0.13709895,22.831121,77.74198,-78.90113,10.754337,True,0.2531951681048012,-0.967415219462864,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.38797137,0.2741979,0.31504219199999994,Moderate,2.8093723377331976,0.3921718623809524,0.02763909499917334,0.46895703,0.14136897142857144,0.009720378052799327,0.15829546,0.023797509999999966,0.0008804299999999876,8.23560911,2.9687484,1.112901,Day
2026-05-14 11:01:22,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.013301263,0.018687513,23.3282,79.75969,-81.05986,11.138136,True,0.2530544605871413,-0.9674520349748358,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.013301263,0.037375026,0.0191932656,Normal,0.6756192618133129,0.01777289728571428,0.0023854183408115273,0.022511225,0.016537287952380936,0.0013192069158615347,0.01892221,-0.0018338109999999994,0.00018637000000009882,0.3732308429999999,0.3472830469999996,1.0120154999999997,Day
2026-05-14 11:01:24,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.37074045,0.1356939,21.87303,89.980064,-65.003654,10.710208,True,0.2529137477163699,-0.9674888300213396,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.37074045,0.2713878,0.30386061,Moderate,2.7121945456234697,0.3911977072727273,0.027357265391971183,0.46895703,0.14111101363636364,0.009562968000648348,0.15829546,-0.017230919999999983,-0.001405049999999991,8.60634956,3.1044423,0.5009967999999998,Day
2026-05-14 11:01:26,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.0126264515,0.017734413,20.851196,63.90799,-77.6779,9.677321,True,0.2527730294954649,-0.9675256046015964,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.0126264515,0.035468826,0.0182165187,Normal,0.6739710232714523,0.017538967931818177,0.0025735505648014135,0.022511225,0.01659170272727271,0.0013124695883422993,0.01892221,-0.0006748115000000006,-0.0009530999999999984,0.3858572944999999,0.3650174599999996,1.8046004999999998,Day
2026-05-14 11:01:28,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.3461850999999999,0.14138837,22.176243,87.3716,-73.84825,10.534081,True,0.2526323059274016,-0.9675623587148292,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.3461850999999999,0.28277674,0.2925440819999999,Normal,2.4312737058511162,0.3892406373913043,0.028328319720228444,0.46895703,0.14112307260869567,0.009343279253339958,0.15829546,-0.024555350000000087,0.005694470000000007,8.95253466,3.24583067,0.6314199999999998,Day
2026-05-14 11:01:30,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.014771247,0.014611055,19.94208,85.89449,-65.90703,10.75776,True,0.2524915770151582,-0.9675990923602598,11,2192.38,5.0,Normal,0.6400000000000001,0,1,0,0,1,1.0,0.014771247,0.02922211,0.0176293812,Normal,0.9462042763925949,0.01741863223913043,0.002579760702805864,0.022511225,0.016505587608695634,0.0013471604232682861,0.01892221,0.0021447954999999994,-0.0031233580000000014,0.4006285414999999,0.3796285149999996,0.7052754999999999,Day
2026-05-14 11:01:32,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.42843863,0.1667596,18.317198,92.59062,-70.81108,10.980365,True,0.2523508427617106,-0.9676358055371114,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.42843863,0.3335192,0.357118938,Moderate,2.553884427478368,0.3908738870833333,0.02883787053810507,0.46895703,0.14219126125,0.010530242096091541,0.1667596,0.08225353000000007,0.025371229999999995,9.38097329,3.41259027,0.37046899999999994,Day
2026-05-14 11:01:34,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.014025905,0.017745192,22.22296,74.87847,-84.35367,12.3789625,True,0.2522101031700365,-0.9676724982446072,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.014025905,0.035490384,0.0190626582,Normal,0.748240135390451,0.017277268604166663,0.002616375073717239,0.022511225,0.01655723779166665,0.0013416261998972522,0.01892221,-0.0007453419999999995,0.0031341370000000004,0.4146544464999999,0.39737370699999963,1.2560765000000003,Day
2026-05-14 11:01:36,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.3988584,0.1377501,20.103527,87.91797,-78.17562,11.931972,True,0.2520693582431134,-0.9677091704819712,11,2201.98,5.0,Normal,0.6400000000000001,0,1,0,0,1,0.9,0.3988584,0.2755002,0.32196509999999995,Moderate,2.874653063313108,0.3911932676,0.0282758187500258,0.46895703,0.1420136148,0.010346724370083316,0.1667596,-0.029580229999999985,-0.02900950000000002,9.77983169,3.55034037,0.6041015,Day
2026-05-14 11:01:38,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.014386627,0.014085863,24.626196,73.3988,-71.38945,11.197108,True,0.2519286079839183,-0.9677458222484276,11,2192.38,5.0,Normal,0.8,0,0,0,0,1,1.0,0.014386627,0.028171726,0.017083494,Normal,0.9536495857081561,0.017161642939999996,0.0026257237306667315,0.022511225,0.016458382799999983,0.0014033068892829689,0.01892221,0.0003607220000000008,-0.0036593289999999994,0.42904107349999987,0.4114595699999996,1.33006,Day
2026-05-14 11:01:40,1,"7°10'00.64""S 107°24'04.92""E",2201.98,0.42520767,0.1468771999999999,19.479315,79.779335,-60.52794,10.211983,True,0.2517878523954286,-0.9677824535432008,11,2201.98,5.0,Normal,0.8,0,0,0,0,1,0.9,0.42520767,0.2937543999999998,0.3432509219999999,Moderate,2.8754106109663984,0.3925015138461539,0.02849632016945178,0.46895703,0.14220067576923076,0.010182450782807906,0.1667596,0.02634926999999998,0.009127099999999916,10.20503936,3.69721757,1.0110332499999997,Day
2026-05-14 11:01:42,2,"7°09'59.92""S 107°24'13.14""E",2192.38,0.015062306,0.016754736,22.551397,85.18174,-74.99745,12.490984,True,0.2516470914806215,-0.9678190643655163,11,2192.38,5.0,Normal,0.6400000000000001,0,1,0,0,1,1.0,0.015062306,0.033509472,0.019090225199999998,Normal,0.8483542644621693,0.017080899211538457,0.0026054090652386235,0.022511225,0.016469780999999985,0.0013761821498380659,0.01892221,0.0006756789999999985,0.0026688729999999987,0.4441033794999999,0.4282143059999996,0.7409129999999997,Day
